# Command: cargo run --release -p slate-kv-sim --bin wa_study_paper --capacity-sweep > docs/porposal/data/wa_study_matched.csv
# Capacity-sensitivity sweep: cap_ref_segs in {16,24,35,48,64,96,128} x u_target {0.5..0.9} x s {0.0,0.6,0.9,1.2} x 4 arms x seeds {1,2,3} = 1680 rows.
# Purpose: separate the utilisation effect from the CAPACITY effect. The original harness varied both together (its cap_segs fell 63->35 as u went 0.5->0.9).
# cap_ref_segs=35 reproduces the original harness's u=0.9 operating point and is where its 1/(1-u) bound violations live.
# Columns identical to wa_study.csv. FILTER degenerate==true BEFORE USE: at cap<=24 (and cap=35 for the 2-head arms) GC starves and WA is meaningless.
# Platform: macOS 26.5.2 / arm64 / 12 cores / 24 GiB. PURE IN-PROCESS GC MODEL - no flash backend (not FileFlash, not SimFlash), not the SLATE engine.
# Model limits: no RS(12,8) parity, no commit markers, no checkpoints, no encryption. rs_parity_factor=(RS_K+RS_M)/RS_K=1.5000 from crates/slate-kv-erasure/src/lib.rs (RS_K=8, RS_M=4, RS_N=12); column wa_steady_with_rs_parity = wa_steady*1.5.
u_target,s,gc_type,seed,capacity_matched,cap_ref_segs,cap_segs,cap_records,net_records,n_keys,live_keys,realized_u,realized_u_net,wa_all,wa_steady,bound_1_over_1_minus_u,bound_ok,bound_excess_pct,bound_net,bound_net_ok,wa_steady_with_rs_parity,degenerate,victim_live_frac,gc_calls,victims,guard_hits,starves
0.50,0.9,single,1,reference,16,16,1024,896,512,512,0.5000,0.5714,1.6440,1.6460,2.0000,true,-17.70,2.3333,true,2.4691,false,0.3927,1281,2562,0,0
0.50,0.9,single,2,reference,16,16,1024,896,512,512,0.5000,0.5714,1.6489,1.6505,2.0000,true,-17.48,2.3333,true,2.4757,false,0.3945,1285,2570,0,0
0.50,0.9,single,3,reference,16,16,1024,896,512,512,0.5000,0.5714,1.6464,1.6492,2.0000,true,-17.54,2.3333,true,2.4738,false,0.3936,1283,2566,0,0
0.50,0.9,hot_cold,1,gross,16,16,1024,832,512,512,0.5000,0.6154,1.6309,1.6327,2.0000,true,-18.37,2.6000,true,2.4490,false,0.3877,1558,2543,0,0
0.50,0.9,hot_cold,2,gross,16,16,1024,832,512,512,0.5000,0.6154,1.6282,1.6281,2.0000,true,-18.59,2.6000,true,2.4422,false,0.3866,1558,2539,0,0
0.50,0.9,hot_cold,3,gross,16,16,1024,832,512,512,0.5000,0.6154,1.6316,1.6337,2.0000,true,-18.32,2.6000,true,2.4505,false,0.3879,1558,2544,0,0
0.50,0.9,hot_cold_net,1,net,16,17,1088,896,512,512,0.4706,0.5714,1.5161,1.5191,1.8889,true,-19.57,2.3333,true,2.2787,false,0.3413,1557,2363,0,0
0.50,0.9,hot_cold_net,2,net,16,17,1088,896,512,512,0.4706,0.5714,1.5194,1.5217,1.8889,true,-19.44,2.3333,true,2.2826,false,0.3427,1557,2368,0,0
0.50,0.9,hot_cold_net,3,net,16,17,1088,896,512,512,0.4706,0.5714,1.5207,1.5224,1.8889,true,-19.40,2.3333,true,2.2835,false,0.3433,1557,2370,0,0
0.50,0.9,hot_cold_extra2,1,none,16,18,1152,960,512,512,0.4444,0.5333,1.4344,1.4357,1.8000,true,-20.24,2.1429,true,2.1536,false,0.3038,1556,2234,0,0
0.50,0.9,hot_cold_extra2,2,none,16,18,1152,960,512,512,0.4444,0.5333,1.4361,1.4350,1.8000,true,-20.28,2.1429,true,2.1525,false,0.3046,1556,2237,0,0
0.50,0.9,hot_cold_extra2,3,none,16,18,1152,960,512,512,0.4444,0.5333,1.4376,1.4414,1.8000,true,-19.92,2.1429,true,2.1621,false,0.3054,1556,2239,0,0
0.60,0.9,single,1,reference,16,16,1024,896,614,614,0.5996,0.6853,2.1452,2.1580,2.4976,true,-13.60,3.1773,true,3.2370,false,0.5346,1230,3347,0,0
0.60,0.9,single,2,reference,16,16,1024,896,614,614,0.5996,0.6853,2.1470,2.1550,2.4976,true,-13.72,3.1773,true,3.2324,false,0.5350,1230,3350,0,0
0.60,0.9,single,3,reference,16,16,1024,896,614,614,0.5996,0.6853,2.1525,2.1597,2.4976,true,-13.53,3.1773,true,3.2396,false,0.5363,1228,3358,0,0
0.60,0.9,hot_cold,1,gross,16,16,1024,832,614,614,0.5996,0.7380,2.1172,2.1276,2.4976,true,-14.81,3.8165,true,3.1913,false,0.5282,1560,3305,0,0
0.60,0.9,hot_cold,2,gross,16,16,1024,832,614,614,0.5996,0.7380,2.1206,2.1288,2.4976,true,-14.76,3.8165,true,3.1933,false,0.5290,1560,3310,0,0
0.60,0.9,hot_cold,3,gross,16,16,1024,832,614,614,0.5996,0.7380,2.1147,2.1173,2.4976,true,-15.22,3.8165,true,3.1760,false,0.5276,1560,3301,0,0
0.60,0.9,hot_cold_net,1,net,16,17,1088,896,614,614,0.5643,0.6853,1.8810,1.8827,2.2954,true,-17.98,3.1773,true,2.8240,false,0.4690,1559,2935,0,0
0.60,0.9,hot_cold_net,2,net,16,17,1088,896,614,614,0.5643,0.6853,1.8785,1.8856,2.2954,true,-17.85,3.1773,true,2.8283,false,0.4684,1559,2931,0,0
0.60,0.9,hot_cold_net,3,net,16,17,1088,896,614,614,0.5643,0.6853,1.8804,1.8830,2.2954,true,-17.97,3.1773,true,2.8245,false,0.4688,1559,2934,0,0
0.60,0.9,hot_cold_extra2,1,none,16,18,1152,960,614,614,0.5330,0.6396,1.7096,1.7087,2.1413,true,-20.20,2.7746,true,2.5631,false,0.4159,1558,2666,0,0
0.60,0.9,hot_cold_extra2,2,none,16,18,1152,960,614,614,0.5330,0.6396,1.7110,1.7123,2.1413,true,-20.03,2.7746,true,2.5684,false,0.4164,1558,2668,0,0
0.60,0.9,hot_cold_extra2,3,none,16,18,1152,960,614,614,0.5330,0.6396,1.7083,1.7127,2.1413,true,-20.02,2.7746,true,2.5690,false,0.4154,1558,2664,0,0
0.70,0.9,single,1,reference,16,16,1024,896,717,717,0.7002,0.8002,3.2983,3.3136,3.3355,true,-0.66,5.0056,true,4.9705,false,0.6973,1388,5150,0,0
0.70,0.9,single,2,reference,16,16,1024,896,717,717,0.7002,0.8002,3.2914,3.2891,3.3355,true,-1.39,5.0056,true,4.9337,false,0.6966,1392,5140,0,0
0.70,0.9,single,3,reference,16,16,1024,896,717,717,0.7002,0.8002,3.3026,3.3054,3.3355,true,-0.90,5.0056,true,4.9581,false,0.6977,1390,5157,0,0
0.70,0.9,hot_cold,1,gross,16,16,1024,832,717,717,0.7002,0.8618,3.1535,3.1684,3.3355,true,-5.01,7.2348,true,4.7525,false,0.6832,1561,4925,0,0
0.70,0.9,hot_cold,2,gross,16,16,1024,832,717,717,0.7002,0.8618,3.1690,3.1760,3.3355,true,-4.78,7.2348,true,4.7641,false,0.6848,1561,4949,0,0
0.70,0.9,hot_cold,3,gross,16,16,1024,832,717,717,0.7002,0.8618,3.1529,3.1582,3.3355,true,-5.32,7.2348,true,4.7372,false,0.6832,1561,4924,0,0
0.70,0.9,hot_cold_net,1,net,16,17,1088,896,717,717,0.6590,0.8002,2.5409,2.5523,2.9326,true,-12.97,5.0056,true,3.8284,false,0.6069,1560,3967,0,0
0.70,0.9,hot_cold_net,2,net,16,17,1088,896,717,717,0.6590,0.8002,2.5531,2.5563,2.9326,true,-12.83,5.0056,true,3.8344,false,0.6088,1560,3986,0,0
0.70,0.9,hot_cold_net,3,net,16,17,1088,896,717,717,0.6590,0.8002,2.5333,2.5257,2.9326,true,-13.87,5.0056,true,3.7886,false,0.6058,1560,3955,0,0
0.70,0.9,hot_cold_extra2,1,none,16,18,1152,960,717,717,0.6224,0.7469,2.1814,2.1866,2.6483,true,-17.43,3.9506,true,3.2799,false,0.5423,1559,3404,0,0
0.70,0.9,hot_cold_extra2,2,none,16,18,1152,960,717,717,0.6224,0.7469,2.1864,2.1893,2.6483,true,-17.33,3.9506,true,3.2840,false,0.5433,1559,3412,0,0
0.70,0.9,hot_cold_extra2,3,none,16,18,1152,960,717,717,0.6224,0.7469,2.1775,2.1801,2.6483,true,-17.68,3.9506,true,3.2702,false,0.5415,1559,3398,0,0
0.80,0.9,single,1,reference,16,16,1024,896,819,819,0.7998,0.9141,8.4859,8.4871,4.9951,false,69.91,11.6364,true,12.7307,false,0.8823,1527,13257,0,0
0.80,0.9,single,2,reference,16,16,1024,896,819,819,0.7998,0.9141,8.4870,8.5064,4.9951,false,70.29,11.6364,true,12.7596,false,0.8823,1527,13259,0,0
0.80,0.9,single,3,reference,16,16,1024,896,819,819,0.7998,0.9141,8.4507,8.4826,4.9951,false,69.82,11.6364,true,12.7239,false,0.8817,1527,13203,0,0
0.80,0.9,hot_cold,1,gross,16,16,1024,832,819,819,0.7998,0.9844,63.5184,63.7738,4.9951,false,1176.72,64.0000,true,95.6607,true,0.9843,1871,99247,1480,0
0.80,0.9,hot_cold,2,gross,16,16,1024,832,819,819,0.7998,0.9844,63.6010,63.2772,4.9951,false,1166.78,64.0000,true,94.9158,true,0.9843,1846,99376,1488,0
0.80,0.9,hot_cold,3,gross,16,16,1024,832,819,819,0.7998,0.9844,63.7841,63.5203,4.9951,false,1171.65,64.0000,true,95.2805,true,0.9843,1836,99662,1495,0
0.80,0.9,hot_cold_net,1,net,16,17,1088,896,819,819,0.7528,0.9141,4.5091,4.5609,4.0446,false,12.77,11.6364,true,6.8414,false,0.7783,1563,7045,0,0
0.80,0.9,hot_cold_net,2,net,16,17,1088,896,819,819,0.7528,0.9141,4.4918,4.4842,4.0446,false,10.87,11.6364,true,6.7262,false,0.7775,1562,7017,0,0
0.80,0.9,hot_cold_net,3,net,16,17,1088,896,819,819,0.7528,0.9141,4.4944,4.4613,4.0446,false,10.30,11.6364,true,6.6919,false,0.7777,1562,7021,0,0
0.80,0.9,hot_cold_extra2,1,none,16,18,1152,960,819,819,0.7109,0.8531,3.0920,3.0977,3.4595,true,-10.46,6.8085,true,4.6465,false,0.6769,1561,4829,0,0
0.80,0.9,hot_cold_extra2,2,none,16,18,1152,960,819,819,0.7109,0.8531,3.0806,3.0853,3.4595,true,-10.82,6.8085,true,4.6279,false,0.6756,1562,4812,0,0
0.80,0.9,hot_cold_extra2,3,none,16,18,1152,960,819,819,0.7109,0.8531,3.0672,3.0775,3.4595,true,-11.04,6.8085,true,4.6162,false,0.6743,1561,4790,0,0
0.90,0.9,single,1,reference,16,16,1024,896,922,922,0.9004,1.0290,377.5987,NaN,10.0392,false,NaN,-34.4615,false,NaN,true,0.9226,199420,201184,28,398784
0.90,0.9,single,2,reference,16,16,1024,896,922,922,0.9004,1.0290,790.7544,NaN,10.0392,false,NaN,-34.4615,false,NaN,true,0.9235,199382,203540,66,398632
0.90,0.9,single,3,reference,16,16,1024,896,922,922,0.9004,1.0290,786.3247,NaN,10.0392,false,NaN,-34.4615,false,NaN,true,0.9231,199510,202786,52,398916
0.90,0.9,hot_cold,1,gross,16,16,1024,832,922,922,0.9004,1.1082,121.4706,NaN,10.0392,false,NaN,-9.2444,false,NaN,true,0.3018,199889,205685,92,399592
0.90,0.9,hot_cold,2,gross,16,16,1024,832,922,922,0.9004,1.1082,121.4706,NaN,10.0392,false,NaN,-9.2444,false,NaN,true,0.3170,199889,205685,92,399592
0.90,0.9,hot_cold,3,gross,16,16,1024,832,922,922,0.9004,1.1082,121.4706,NaN,10.0392,false,NaN,-9.2444,false,NaN,true,0.3474,199889,205685,92,399592
0.90,0.9,hot_cold_net,1,net,16,17,1088,896,922,922,0.8474,1.0290,68.0661,67.9787,6.5542,false,937.18,-34.4615,false,101.9681,true,0.9856,1590,108053,1589,0
0.90,0.9,hot_cold_net,2,net,16,17,1088,896,922,922,0.8474,1.0290,68.0660,67.9786,6.5542,false,937.17,-34.4615,false,101.9679,true,0.9855,1590,108053,1589,0
0.90,0.9,hot_cold_net,3,net,16,17,1088,896,922,922,0.8474,1.0290,68.0660,67.9785,6.5542,false,937.17,-34.4615,false,101.9678,true,0.9855,1590,108053,1589,0
0.90,0.9,hot_cold_extra2,1,none,16,18,1152,960,922,922,0.8003,0.9604,22.0150,23.2695,5.0087,false,364.58,25.2632,true,34.9043,true,0.9546,1902,34397,340,0
0.90,0.9,hot_cold_extra2,2,none,16,18,1152,960,922,922,0.8003,0.9604,24.0745,24.6352,5.0087,false,391.85,25.2632,true,36.9527,true,0.9585,1949,37615,387,0
0.90,0.9,hot_cold_extra2,3,none,16,18,1152,960,922,922,0.8003,0.9604,22.6448,23.5101,5.0087,false,369.39,25.2632,true,35.2652,true,0.9559,1916,35381,354,0
0.50,1.2,single,1,reference,16,16,1024,896,512,512,0.5000,0.5714,1.6454,1.6500,2.0000,true,-17.50,2.3333,true,2.4750,false,0.3933,1282,2564,0,0
0.50,1.2,single,2,reference,16,16,1024,896,512,512,0.5000,0.5714,1.6466,1.6541,2.0000,true,-17.30,2.3333,true,2.4811,false,0.3937,1283,2566,0,0
0.50,1.2,single,3,reference,16,16,1024,896,512,512,0.5000,0.5714,1.6519,1.6576,2.0000,true,-17.12,2.3333,true,2.4865,false,0.3955,1287,2575,0,0
0.50,1.2,hot_cold,1,gross,16,16,1024,832,512,512,0.5000,0.6154,1.5700,1.5770,2.0000,true,-21.15,2.6000,true,2.3655,false,0.3638,1558,2448,0,0
0.50,1.2,hot_cold,2,gross,16,16,1024,832,512,512,0.5000,0.6154,1.5675,1.5706,2.0000,true,-21.47,2.6000,true,2.3559,false,0.3628,1558,2444,0,0
0.50,1.2,hot_cold,3,gross,16,16,1024,832,512,512,0.5000,0.6154,1.5694,1.5760,2.0000,true,-21.20,2.6000,true,2.3640,false,0.3636,1558,2447,0,0
0.50,1.2,hot_cold_net,1,net,16,17,1088,896,512,512,0.4706,0.5714,1.4995,1.5031,1.8889,true,-20.42,2.3333,true,2.2547,false,0.3340,1557,2337,0,0
0.50,1.2,hot_cold_net,2,net,16,17,1088,896,512,512,0.4706,0.5714,1.4984,1.5046,1.8889,true,-20.34,2.3333,true,2.2570,false,0.3335,1557,2335,0,0
0.50,1.2,hot_cold_net,3,net,16,17,1088,896,512,512,0.4706,0.5714,1.4965,1.5028,1.8889,true,-20.44,2.3333,true,2.2542,false,0.3326,1557,2332,0,0
0.50,1.2,hot_cold_extra2,1,none,16,18,1152,960,512,512,0.4444,0.5333,1.4355,1.4387,1.8000,true,-20.07,2.1429,true,2.1581,false,0.3043,1556,2236,0,0
0.50,1.2,hot_cold_extra2,2,none,16,18,1152,960,512,512,0.4444,0.5333,1.4331,1.4402,1.8000,true,-19.99,2.1429,true,2.1603,false,0.3032,1556,2232,0,0
0.50,1.2,hot_cold_extra2,3,none,16,18,1152,960,512,512,0.4444,0.5333,1.4324,1.4391,1.8000,true,-20.05,2.1429,true,2.1586,false,0.3028,1556,2231,0,0
0.60,1.2,single,1,reference,16,16,1024,896,614,614,0.5996,0.6853,2.3250,2.3404,2.4976,true,-6.29,3.1773,true,3.5106,false,0.5706,1241,3628,0,0
0.60,1.2,single,2,reference,16,16,1024,896,614,614,0.5996,0.6853,2.3282,2.3444,2.4976,true,-6.13,3.1773,true,3.5166,false,0.5712,1237,3633,0,0
0.60,1.2,single,3,reference,16,16,1024,896,614,614,0.5996,0.6853,2.3344,2.3417,2.4976,true,-6.24,3.1773,true,3.5126,false,0.5723,1245,3643,0,0
0.60,1.2,hot_cold,1,gross,16,16,1024,832,614,614,0.5996,0.7380,1.8607,1.8705,2.4976,true,-25.11,3.8165,true,2.8058,false,0.4631,1560,2904,0,0
0.60,1.2,hot_cold,2,gross,16,16,1024,832,614,614,0.5996,0.7380,1.8625,1.8637,2.4976,true,-25.38,3.8165,true,2.7955,false,0.4636,1560,2907,0,0
0.60,1.2,hot_cold,3,gross,16,16,1024,832,614,614,0.5996,0.7380,1.8582,1.8717,2.4976,true,-25.06,3.8165,true,2.8075,false,0.4624,1560,2900,0,0
0.60,1.2,hot_cold_net,1,net,16,17,1088,896,614,614,0.5643,0.6853,1.7212,1.7310,2.2954,true,-24.59,3.1773,true,2.5965,false,0.4197,1559,2685,0,0
0.60,1.2,hot_cold_net,2,net,16,17,1088,896,614,614,0.5643,0.6853,1.7256,1.7283,2.2954,true,-24.71,3.1773,true,2.5924,false,0.4212,1559,2692,0,0
0.60,1.2,hot_cold_net,3,net,16,17,1088,896,614,614,0.5643,0.6853,1.7161,1.7224,2.2954,true,-24.96,3.1773,true,2.5835,false,0.4180,1559,2677,0,0
0.60,1.2,hot_cold_extra2,1,none,16,18,1152,960,614,614,0.5330,0.6396,1.6251,1.6364,2.1413,true,-23.58,2.7746,true,2.4546,false,0.3855,1558,2534,0,0
0.60,1.2,hot_cold_extra2,2,none,16,18,1152,960,614,614,0.5330,0.6396,1.6256,1.6292,2.1413,true,-23.91,2.7746,true,2.4438,false,0.3856,1558,2535,0,0
0.60,1.2,hot_cold_extra2,3,none,16,18,1152,960,614,614,0.5330,0.6396,1.6278,1.6326,2.1413,true,-23.75,2.7746,true,2.4489,false,0.3865,1558,2538,0,0
0.70,1.2,single,1,reference,16,16,1024,896,717,717,0.7002,0.8002,3.2252,3.2514,3.3355,true,-2.52,5.0056,true,4.8771,false,0.6904,1399,5036,0,0
0.70,1.2,single,2,reference,16,16,1024,896,717,717,0.7002,0.8002,3.2216,3.2393,3.3355,true,-2.88,5.0056,true,4.8590,false,0.6900,1399,5031,0,0
0.70,1.2,single,3,reference,16,16,1024,896,717,717,0.7002,0.8002,3.2039,3.2148,3.3355,true,-3.62,5.0056,true,4.8221,false,0.6883,1403,5003,0,0
0.70,1.2,hot_cold,1,gross,16,16,1024,832,717,717,0.7002,0.8618,2.6728,2.6895,3.3355,true,-19.37,7.2348,true,4.0343,false,0.6262,1561,4174,0,0
0.70,1.2,hot_cold,2,gross,16,16,1024,832,717,717,0.7002,0.8618,2.6479,2.6562,3.3355,true,-20.37,7.2348,true,3.9843,false,0.6227,1561,4135,0,0
0.70,1.2,hot_cold,3,gross,16,16,1024,832,717,717,0.7002,0.8618,2.6767,2.6831,3.3355,true,-19.56,7.2348,true,4.0247,false,0.6268,1561,4180,0,0
0.70,1.2,hot_cold_net,1,net,16,17,1088,896,717,717,0.6590,0.8002,2.1398,2.1444,2.9326,true,-26.88,5.0056,true,3.2166,false,0.5332,1560,3340,0,0
0.70,1.2,hot_cold_net,2,net,16,17,1088,896,717,717,0.6590,0.8002,2.1340,2.1419,2.9326,true,-26.96,5.0056,true,3.2129,false,0.5319,1560,3331,0,0
0.70,1.2,hot_cold_net,3,net,16,17,1088,896,717,717,0.6590,0.8002,2.1327,2.1415,2.9326,true,-26.98,5.0056,true,3.2123,false,0.5316,1560,3329,0,0
0.70,1.2,hot_cold_extra2,1,none,16,18,1152,960,717,717,0.6224,0.7469,1.9124,1.9190,2.6483,true,-27.54,3.9506,true,2.8786,false,0.4778,1559,2984,0,0
0.70,1.2,hot_cold_extra2,2,none,16,18,1152,960,717,717,0.6224,0.7469,1.9022,1.9099,2.6483,true,-27.88,3.9506,true,2.8648,false,0.4750,1559,2968,0,0
0.70,1.2,hot_cold_extra2,3,none,16,18,1152,960,717,717,0.6224,0.7469,1.9074,1.9139,2.6483,true,-27.73,3.9506,true,2.8708,false,0.4764,1559,2976,0,0
0.80,1.2,single,1,reference,16,16,1024,896,819,819,0.7998,0.9141,6.5349,6.5371,4.9951,false,30.87,11.6364,true,9.8056,false,0.8471,1534,10209,0,0
0.80,1.2,single,2,reference,16,16,1024,896,819,819,0.7998,0.9141,6.5102,6.5605,4.9951,false,31.34,11.6364,true,9.8408,false,0.8465,1534,10171,0,0
0.80,1.2,single,3,reference,16,16,1024,896,819,819,0.7998,0.9141,6.4971,6.4552,4.9951,false,29.23,11.6364,true,9.6828,false,0.8462,1534,10150,0,0
0.80,1.2,hot_cold,1,gross,16,16,1024,832,819,819,0.7998,0.9844,63.9806,63.9800,4.9951,false,1180.85,64.0000,true,95.9700,true,0.9844,1563,99969,1562,0
0.80,1.2,hot_cold,2,gross,16,16,1024,832,819,819,0.7998,0.9844,63.9807,63.9800,4.9951,false,1180.85,64.0000,true,95.9700,true,0.9844,1563,99969,1562,0
0.80,1.2,hot_cold,3,gross,16,16,1024,832,819,819,0.7998,0.9844,63.9807,63.9800,4.9951,false,1180.85,64.0000,true,95.9699,true,0.9844,1563,99969,1562,0
0.80,1.2,hot_cold_net,1,net,16,17,1088,896,819,819,0.7528,0.9141,3.8761,3.8326,4.0446,true,-5.24,11.6364,true,5.7489,false,0.7422,1562,6055,0,0
0.80,1.2,hot_cold_net,2,net,16,17,1088,896,819,819,0.7528,0.9141,3.8730,3.8903,4.0446,true,-3.82,11.6364,true,5.8354,false,0.7419,1563,6051,0,0
0.80,1.2,hot_cold_net,3,net,16,17,1088,896,819,819,0.7528,0.9141,3.8397,3.8083,4.0446,true,-5.84,11.6364,true,5.7125,false,0.7397,1562,5998,0,0
0.80,1.2,hot_cold_extra2,1,none,16,18,1152,960,819,819,0.7109,0.8531,2.5558,2.5631,3.4595,true,-25.91,6.8085,true,3.8446,false,0.6091,1561,3991,0,0
0.80,1.2,hot_cold_extra2,2,none,16,18,1152,960,819,819,0.7109,0.8531,2.5577,2.5694,3.4595,true,-25.73,6.8085,true,3.8541,false,0.6094,1561,3994,0,0
0.80,1.2,hot_cold_extra2,3,none,16,18,1152,960,819,819,0.7109,0.8531,2.5621,2.5681,3.4595,true,-25.77,6.8085,true,3.8521,false,0.6101,1561,4001,0,0
0.90,1.2,single,1,reference,16,16,1024,896,922,922,0.9004,1.0290,356.5771,NaN,10.0392,false,NaN,-34.4615,false,NaN,true,0.9379,199516,200902,22,398988
0.90,1.2,single,2,reference,16,16,1024,896,922,922,0.9004,1.0290,617.1660,NaN,10.0392,false,NaN,-34.4615,false,NaN,true,0.9074,199521,201978,39,398964
0.90,1.2,single,3,reference,16,16,1024,896,922,922,0.9004,1.0290,751.7914,NaN,10.0392,false,NaN,-34.4615,false,NaN,true,0.9231,199495,202708,51,398888
0.90,1.2,hot_cold,1,gross,16,16,1024,832,922,922,0.9004,1.1082,121.4706,NaN,10.0392,false,NaN,-9.2444,false,NaN,true,0.2715,199889,205685,92,399592
0.90,1.2,hot_cold,2,gross,16,16,1024,832,922,922,0.9004,1.1082,121.4706,NaN,10.0392,false,NaN,-9.2444,false,NaN,true,0.2867,199889,205685,92,399592
0.90,1.2,hot_cold,3,gross,16,16,1024,832,922,922,0.9004,1.1082,121.4706,NaN,10.0392,false,NaN,-9.2444,false,NaN,true,0.2563,199889,205685,92,399592
0.90,1.2,hot_cold_net,1,net,16,17,1088,896,922,922,0.8474,1.0290,68.9801,68.7621,6.5542,false,949.13,-34.4615,false,103.1432,true,0.9857,1611,109481,1610,0
0.90,1.2,hot_cold_net,2,net,16,17,1088,896,922,922,0.8474,1.0290,68.8930,68.5878,6.5542,false,946.47,-34.4615,false,102.8817,true,0.9857,1609,109345,1608,0
0.90,1.2,hot_cold_net,3,net,16,17,1088,896,922,922,0.8474,1.0290,68.9801,69.0231,6.5542,false,953.11,-34.4615,false,103.5346,true,0.9857,1611,109481,1610,0
0.90,1.2,hot_cold_extra2,1,none,16,18,1152,960,922,922,0.8003,0.9604,46.7865,47.4358,5.0087,false,847.07,25.2632,false,71.1538,true,0.9786,2421,73103,872,0
0.90,1.2,hot_cold_extra2,2,none,16,18,1152,960,922,922,0.8003,0.9604,47.9645,47.6196,5.0087,false,850.74,25.2632,false,71.4294,true,0.9792,2442,74943,898,0
0.90,1.2,hot_cold_extra2,3,none,16,18,1152,960,922,922,0.8003,0.9604,48.2640,48.5771,5.0087,false,869.85,25.2632,false,72.8656,true,0.9793,2451,75411,904,0
0.50,0.0,single,1,reference,24,24,1536,1408,768,768,0.5000,0.5455,1.3686,1.3750,2.0000,true,-31.25,2.2000,true,2.0625,false,0.2706,1064,2128,0,0
0.50,0.0,single,2,reference,24,24,1536,1408,768,768,0.5000,0.5455,1.3658,1.3690,2.0000,true,-31.55,2.2000,true,2.0535,false,0.2691,1062,2124,0,0
0.50,0.0,single,3,reference,24,24,1536,1408,768,768,0.5000,0.5455,1.3663,1.3680,2.0000,true,-31.60,2.2000,true,2.0520,false,0.2695,1062,2124,0,0
0.50,0.0,hot_cold,1,gross,24,24,1536,1344,768,768,0.5000,0.5714,1.3780,1.3829,2.0000,true,-30.86,2.3333,true,2.0743,false,0.2755,1554,2144,0,0
0.50,0.0,hot_cold,2,gross,24,24,1536,1344,768,768,0.5000,0.5714,1.3769,1.3792,2.0000,true,-31.04,2.3333,true,2.0687,false,0.2750,1554,2142,0,0
0.50,0.0,hot_cold,3,gross,24,24,1536,1344,768,768,0.5000,0.5714,1.3779,1.3796,2.0000,true,-31.02,2.3333,true,2.0693,false,0.2754,1554,2144,0,0
0.50,0.0,hot_cold_net,1,net,24,25,1600,1408,768,768,0.4800,0.5455,1.3231,1.3266,1.9231,true,-31.01,2.2000,true,1.9900,false,0.2454,1553,2057,0,0
0.50,0.0,hot_cold_net,2,net,24,25,1600,1408,768,768,0.4800,0.5455,1.3204,1.3225,1.9231,true,-31.23,2.2000,true,1.9837,false,0.2439,1553,2053,0,0
0.50,0.0,hot_cold_net,3,net,24,25,1600,1408,768,768,0.4800,0.5455,1.3215,1.3219,1.9231,true,-31.26,2.2000,true,1.9829,false,0.2444,1553,2055,0,0
0.50,0.0,hot_cold_extra2,1,none,24,26,1664,1472,768,768,0.4615,0.5217,1.2782,1.2813,1.8571,true,-31.01,2.0909,true,1.9219,false,0.2189,1552,1986,0,0
0.50,0.0,hot_cold_extra2,2,none,24,26,1664,1472,768,768,0.4615,0.5217,1.2744,1.2766,1.8571,true,-31.26,2.0909,true,1.9149,false,0.2165,1552,1980,0,0
0.50,0.0,hot_cold_extra2,3,none,24,26,1664,1472,768,768,0.4615,0.5217,1.2749,1.2762,1.8571,true,-31.28,2.0909,true,1.9144,false,0.2168,1552,1981,0,0
0.60,0.0,single,1,reference,24,24,1536,1408,922,922,0.6003,0.6548,1.7098,1.7174,2.5016,true,-31.35,2.8971,true,2.5761,false,0.4163,1332,2664,0,0
0.60,0.0,single,2,reference,24,24,1536,1408,922,922,0.6003,0.6548,1.7102,1.7130,2.5016,true,-31.52,2.8971,true,2.5696,false,0.4166,1332,2664,0,0
0.60,0.0,single,3,reference,24,24,1536,1408,922,922,0.6003,0.6548,1.7104,1.7151,2.5016,true,-31.44,2.8971,true,2.5726,false,0.4166,1332,2664,0,0
0.60,0.0,hot_cold,1,gross,24,24,1536,1344,922,922,0.6003,0.6860,1.7446,1.7552,2.5016,true,-29.84,3.1848,true,2.6327,false,0.4279,1556,2719,0,0
0.60,0.0,hot_cold,2,gross,24,24,1536,1344,922,922,0.6003,0.6860,1.7430,1.7474,2.5016,true,-30.15,3.1848,true,2.6211,false,0.4274,1556,2716,0,0
0.60,0.0,hot_cold,3,gross,24,24,1536,1344,922,922,0.6003,0.6860,1.7485,1.7534,2.5016,true,-29.91,3.1848,true,2.6301,false,0.4292,1556,2725,0,0
0.60,0.0,hot_cold_net,1,net,24,25,1600,1408,922,922,0.5763,0.6548,1.6181,1.6245,2.3599,true,-31.16,2.8971,true,2.4368,false,0.3832,1555,2520,0,0
0.60,0.0,hot_cold_net,2,net,24,25,1600,1408,922,922,0.5763,0.6548,1.6226,1.6244,2.3599,true,-31.17,2.8971,true,2.4366,false,0.3848,1556,2528,0,0
0.60,0.0,hot_cold_net,3,net,24,25,1600,1408,922,922,0.5763,0.6548,1.6192,1.6240,2.3599,true,-31.18,2.8971,true,2.4360,false,0.3836,1555,2522,0,0
0.60,0.0,hot_cold_extra2,1,none,24,26,1664,1472,922,922,0.5541,0.6264,1.5213,1.5287,2.2426,true,-31.83,2.6764,true,2.2930,false,0.3440,1554,2368,0,0
